feature_set fold epoch train_loss val_loss epoch_ms spike_rate sops
handcrafted-lfcc 0 1 2.214322 nan 69.768 0.161 62641
handcrafted-lfcc 0 2 1.151970 nan 102.817 0.241 87027
handcrafted-lfcc 0 3 0.669192 nan 104.101 0.275 99365
handcrafted-lfcc 0 4 0.437146 nan 116.167 0.222 69261
handcrafted-lfcc 0 5 0.343304 nan 123.118 0.168 54194
handcrafted-lfcc 0 6 0.286182 nan 73.805 0.319 97206
handcrafted-lfcc 0 7 0.235001 nan 89.864 0.230 74231
handcrafted-lfcc 0 8 0.203579 nan 101.023 0.296 91050
handcrafted-lfcc 0 9 0.178694 nan 70.185 0.357 104661
handcrafted-lfcc 0 10 0.158127 nan 68.512 0.330 103433
handcrafted-lfcc 0 11 0.144735 nan 71.068 0.239 71072
handcrafted-lfcc 0 12 0.157539 nan 83.630 0.323 92406
handcrafted-lfcc 0 13 0.129393 nan 77.806 0.235 69107
handcrafted-lfcc 0 14 0.109812 nan 85.671 0.317 95956
handcrafted-lfcc 0 15 0.101302 nan 82.448 0.291 89183
handcrafted-lfcc 0 16 0.089434 nan 76.737 0.258 75986
handcrafted-lfcc 0 17 0.076510 nan 87.455 0.219 64727
handcrafted-lfcc 0 18 0.070270 nan 79.119 0.328 98567
handcrafted-lfcc 0 19 0.063266 nan 80.105 0.280 79551
handcrafted-lfcc 0 20 0.055801 nan 77.921 0.326 96865
handcrafted-lfcc 0 21 0.051286 nan 77.568 0.175 46463
handcrafted-lfcc 0 22 0.046767 nan 83.392 0.350 107503
handcrafted-lfcc 0 23 0.043922 nan 67.235 0.312 88665
handcrafted-lfcc 0 24 0.040113 nan 68.122 0.276 81910
handcrafted-lfcc 0 25 0.036673 nan 71.086 0.226 63851
handcrafted-lfcc 0 26 0.039748 nan 76.490 0.282 84658
handcrafted-lfcc 0 27 0.047520 nan 90.580 0.302 90099
handcrafted-lfcc 0 28 0.039689 nan 91.469 0.247 71793
handcrafted-lfcc 0 29 0.033492 nan 71.893 0.259 76114
handcrafted-lfcc 0 30 0.028898 nan 73.437 0.272 81813
handcrafted-lfcc 0 31 0.025216 nan 82.467 0.282 77923
handcrafted-lfcc 0 32 0.022954 nan 66.085 0.278 76041
handcrafted-lfcc 0 33 0.022258 nan 70.553 0.213 59734
handcrafted-lfcc 0 34 0.020159 nan 79.792 0.280 76854
handcrafted-lfcc 0 35 0.020506 nan 69.782 0.231 66381
handcrafted-lfcc 0 36 0.021473 nan 71.857 0.393 111823
handcrafted-lfcc 0 37 0.018732 nan 75.713 0.298 80337
handcrafted-lfcc 0 38 0.017210 nan 75.690 0.287 84069
handcrafted-lfcc 0 39 0.016675 nan 69.135 0.276 75130
handcrafted-lfcc 0 40 0.016607 nan 68.637 0.269 75486
handcrafted-lfcc 0 41 0.015115 nan 120.814 0.300 84186
handcrafted-lfcc 0 42 0.014715 nan 105.904 0.271 77911
handcrafted-lfcc 0 43 0.013680 nan 174.592 0.355 106432
handcrafted-lfcc 0 44 0.011892 nan 620.140 0.309 85336
handcrafted-lfcc 0 45 0.010680 nan 69.283 0.322 92120
handcrafted-lfcc 0 46 0.010061 nan 91.232 0.294 78628
handcrafted-lfcc 0 47 0.009369 nan 75.097 0.373 103911
handcrafted-lfcc 0 48 0.009031 nan 88.911 0.320 93002
handcrafted-lfcc 0 49 0.008467 nan 122.094 0.326 89648
handcrafted-lfcc 0 50 0.008017 nan 161.968 0.354 99705
handcrafted-lfcc 1 1 2.214935 nan 63.651 0.182 69026
handcrafted-lfcc 1 2 1.158486 nan 95.775 0.194 71535
handcrafted-lfcc 1 3 0.605378 nan 116.130 0.236 82598
handcrafted-lfcc 1 4 0.346081 nan 67.205 0.225 76943
handcrafted-lfcc 1 5 0.219291 nan 57.585 0.263 86294
handcrafted-lfcc 1 6 0.152512 nan 52.602 0.262 82835
handcrafted-lfcc 1 7 0.113680 nan 51.856 0.283 89237
