feature_set,classifier,text_mode,fold,accuracy,f1,precision,recall,specificity,eer,auc,train_ms,infer_ms,model_path
handcrafted-lfcc,dsnn,independent,0,nan,nan,nan,nan,nan,0.522613,0.552183,2611.429,48.936,results/thesis/phase01/models/e05_p01_dsnn_voice_indep_nested_std_rep0/handcrafted-lfcc/fold_0.bin
handcrafted-lfcc,dsnn,independent,1,nan,nan,nan,nan,nan,0.480198,0.504473,2587.332,18.481,results/thesis/phase01/models/e05_p01_dsnn_voice_indep_nested_std_rep0/handcrafted-lfcc/fold_1.bin
handcrafted-lfcc,dsnn,independent,2,nan,nan,nan,nan,nan,0.700855,0.743398,2346.857,41.461,results/thesis/phase01/models/e05_p01_dsnn_voice_indep_nested_std_rep0/handcrafted-lfcc/fold_2.bin
handcrafted-lfcc,dsnn,independent,3,nan,nan,nan,nan,nan,0.612440,0.709187,2351.897,19.329,results/thesis/phase01/models/e05_p01_dsnn_voice_indep_nested_std_rep0/handcrafted-lfcc/fold_3.bin
handcrafted-lfcc,dsnn,independent,4,nan,nan,nan,nan,nan,0.504630,0.514757,2343.749,24.647,results/thesis/phase01/models/e05_p01_dsnn_voice_indep_nested_std_rep0/handcrafted-lfcc/fold_4.bin
