feature_set fold epoch train_loss val_loss epoch_ms spike_rate sops
handcrafted-lfcc-fused-late 0 1 2.153475 nan 296.497 0.379 142290
handcrafted-lfcc-fused-late 0 2 1.199786 nan 606.083 0.391 142992
handcrafted-lfcc-fused-late 0 3 1.112198 nan 273.125 0.397 142821
handcrafted-lfcc-fused-late 0 4 1.117985 nan 527.097 0.400 143782
handcrafted-lfcc-fused-late 0 5 1.104343 nan 313.791 0.401 143598
handcrafted-lfcc-fused-late 0 6 1.086103 nan 248.871 0.404 143838
handcrafted-lfcc-fused-late 0 7 1.077905 nan 597.810 0.399 143398
handcrafted-lfcc-fused-late 0 8 1.064264 nan 343.369 0.406 143931
handcrafted-lfcc-fused-late 0 9 1.071875 nan 350.461 0.401 143511
handcrafted-lfcc-fused-late 0 10 1.063470 nan 409.886 0.403 143890
handcrafted-lfcc-fused-late 0 11 1.060748 nan 298.101 0.403 143856
handcrafted-lfcc-fused-late 0 12 1.046173 nan 529.620 0.405 143504
handcrafted-lfcc-fused-late 0 13 1.045356 nan 253.854 0.402 143779
handcrafted-lfcc-fused-late 0 14 1.043533 nan 254.322 0.406 144017
handcrafted-lfcc-fused-late 0 15 1.039442 nan 542.148 0.403 143310
handcrafted-lfcc-fused-late 0 16 1.053267 nan 241.460 0.406 143904
handcrafted-lfcc-fused-late 0 17 1.037063 nan 245.892 0.405 144528
handcrafted-lfcc-fused-late 0 18 1.030411 nan 394.865 0.406 144030
handcrafted-lfcc-fused-late 0 19 1.032127 nan 267.273 0.406 144263
handcrafted-lfcc-fused-late 0 20 1.028745 nan 289.844 0.407 144419
handcrafted-lfcc-fused-late 0 21 1.030718 nan 556.595 0.405 143434
handcrafted-lfcc-fused-late 0 22 1.032477 nan 352.580 0.408 145095
handcrafted-lfcc-fused-late 0 23 1.038200 nan 260.742 0.407 144568
handcrafted-lfcc-fused-late 0 24 1.033737 nan 488.582 0.406 143921
handcrafted-lfcc-fused-late 0 25 1.028843 nan 1157.403 0.406 144067
handcrafted-lfcc-fused-late 0 26 1.028190 nan 301.721 0.406 144150
handcrafted-lfcc-fused-late 0 27 1.029929 nan 476.896 0.406 144745
handcrafted-lfcc-fused-late 0 28 1.027326 nan 247.295 0.406 144151
handcrafted-lfcc-fused-late 0 29 1.025975 nan 247.767 0.406 144047
