feature_set,classifier,text_mode,fold,accuracy,f1,precision,recall,specificity,eer,auc,train_ms,infer_ms,model_path
handcrafted-lfcc,dsnn,independent,0,nan,nan,nan,nan,nan,0.592233,0.630402,1479.492,19.431,results/thesis/phase01/models/e05_p01_dsnn_voice_indep_nested_raw_rep2/handcrafted-lfcc/fold_0.bin
handcrafted-lfcc,dsnn,independent,1,nan,nan,nan,nan,nan,0.662162,0.696220,1437.162,27.237,results/thesis/phase01/models/e05_p01_dsnn_voice_indep_nested_raw_rep2/handcrafted-lfcc/fold_1.bin
handcrafted-lfcc,dsnn,independent,2,nan,nan,nan,nan,nan,0.555556,0.584284,1504.645,23.560,results/thesis/phase01/models/e05_p01_dsnn_voice_indep_nested_raw_rep2/handcrafted-lfcc/fold_2.bin
handcrafted-lfcc,dsnn,independent,3,nan,nan,nan,nan,nan,0.539216,0.546118,1465.324,17.714,results/thesis/phase01/models/e05_p01_dsnn_voice_indep_nested_raw_rep2/handcrafted-lfcc/fold_3.bin
handcrafted-lfcc,dsnn,independent,4,nan,nan,nan,nan,nan,0.657534,0.681668,1386.769,17.276,results/thesis/phase01/models/e05_p01_dsnn_voice_indep_nested_raw_rep2/handcrafted-lfcc/fold_4.bin
