feature_set fold epoch train_loss val_loss epoch_ms spike_rate sops
handcrafted-lfcc 0 1 2.595207 nan 91.892 0.293 112493
handcrafted-lfcc 0 2 1.147336 nan 100.261 0.305 112426
handcrafted-lfcc 0 3 0.915664 nan 99.858 0.318 115021
handcrafted-lfcc 0 4 0.852690 nan 108.770 0.333 119622
handcrafted-lfcc 0 5 0.841895 nan 141.895 0.322 113222
handcrafted-lfcc 0 6 0.796196 nan 97.155 0.325 113522
handcrafted-lfcc 0 7 0.754080 nan 98.634 0.327 113757
handcrafted-lfcc 0 8 0.723568 nan 94.449 0.317 109933
handcrafted-lfcc 0 9 0.686650 nan 93.434 0.328 112521
handcrafted-lfcc 0 10 0.662323 nan 94.891 0.335 115094
handcrafted-lfcc 0 11 0.682088 nan 95.122 0.324 110036
handcrafted-lfcc 0 12 0.655711 nan 93.656 0.325 110305
handcrafted-lfcc 0 13 0.616599 nan 97.953 0.335 115317
handcrafted-lfcc 0 14 0.581645 nan 97.231 0.325 110076
handcrafted-lfcc 0 15 0.575728 nan 96.151 0.343 116325
handcrafted-lfcc 0 16 0.571386 nan 101.567 0.340 115312
handcrafted-lfcc 0 17 0.576318 nan 114.279 0.343 116457
handcrafted-lfcc 0 18 0.536293 nan 94.558 0.341 114272
handcrafted-lfcc 0 19 0.463062 nan 94.069 0.338 111947
handcrafted-lfcc 0 20 0.461345 nan 95.384 0.332 110066
handcrafted-lfcc 0 21 0.440361 nan 95.534 0.348 115818
handcrafted-lfcc 0 22 0.404985 nan 95.129 0.323 108534
handcrafted-lfcc 0 23 0.404593 nan 99.516 0.328 110002
handcrafted-lfcc 0 24 0.399282 nan 91.760 0.345 113907
handcrafted-lfcc 0 25 0.340861 nan 102.962 0.334 110430
handcrafted-lfcc 0 26 0.348106 nan 98.325 0.333 110059
handcrafted-lfcc 0 27 0.326420 nan 98.648 0.324 105834
handcrafted-lfcc 0 28 0.306728 nan 98.051 0.337 110608
handcrafted-lfcc 0 29 0.317669 nan 94.391 0.343 112572
handcrafted-lfcc 0 30 0.259787 nan 96.833 0.349 114070
handcrafted-lfcc 0 31 0.256324 nan 95.109 0.333 107344
handcrafted-lfcc 0 32 0.261563 nan 98.551 0.335 109428
handcrafted-lfcc 0 33 0.323732 nan 100.445 0.333 107863
handcrafted-lfcc 0 34 0.252380 nan 95.286 0.351 113518
handcrafted-lfcc 0 35 0.221196 nan 114.110 0.344 110915
handcrafted-lfcc 0 36 0.253162 nan 96.548 0.328 105707
handcrafted-lfcc 0 37 0.227781 nan 93.211 0.335 109668
handcrafted-lfcc 0 38 0.198701 nan 101.911 0.335 108392
handcrafted-lfcc 0 39 0.174813 nan 93.884 0.336 107804
handcrafted-lfcc 0 40 0.173765 nan 94.469 0.346 110670
handcrafted-lfcc 0 41 0.218071 nan 94.853 0.332 107233
handcrafted-lfcc 0 42 0.297755 nan 93.750 0.342 110026
