feature_set fold epoch train_loss val_loss epoch_ms spike_rate sops
handcrafted-lfcc 0 1 2.078194 nan 1761.960 0.189 71579
handcrafted-lfcc 0 2 1.267976 nan 410.763 0.212 72168
handcrafted-lfcc 0 3 0.941295 nan 5735.609 0.267 95890
handcrafted-lfcc 0 4 0.769314 nan 470.721 0.272 89320
handcrafted-lfcc 0 5 0.651789 nan 393.174 0.138 45667
handcrafted-lfcc 0 6 0.576813 nan 236.861 0.243 73783
handcrafted-lfcc 0 7 0.523803 nan 1581.215 0.220 70384
handcrafted-lfcc 0 8 0.455844 nan 514.195 0.283 85780
handcrafted-lfcc 0 9 0.409280 nan 884.616 0.316 93447
handcrafted-lfcc 0 10 0.371102 nan 1095.309 0.197 59757
handcrafted-lfcc 0 11 0.339878 nan 548.062 0.271 81180
handcrafted-lfcc 0 12 0.305140 nan 400.586 0.258 80291
handcrafted-lfcc 0 13 0.272067 nan 540.917 0.307 85562
handcrafted-lfcc 0 14 0.253342 nan 223.218 0.359 105647
handcrafted-lfcc 0 15 0.233292 nan 2691.863 0.306 90523
handcrafted-lfcc 0 16 0.225122 nan 812.531 0.286 86299
handcrafted-lfcc 0 17 0.192985 nan 1193.272 0.298 88288
handcrafted-lfcc 0 18 0.169264 nan 647.507 0.275 80049
handcrafted-lfcc 0 19 0.159800 nan 304.883 0.315 94510
handcrafted-lfcc 0 20 0.150120 nan 209.207 0.348 103688
handcrafted-lfcc 0 21 0.151126 nan 278.749 0.285 81139
handcrafted-lfcc 0 22 0.139729 nan 268.860 0.334 94972
handcrafted-lfcc 0 23 0.134584 nan 2980.237 0.303 89869
handcrafted-lfcc 0 24 0.110863 nan 134.574 0.369 106477
handcrafted-lfcc 0 25 0.098578 nan 141.878 0.311 87271
handcrafted-lfcc 0 26 0.090846 nan 138.440 0.373 104076
handcrafted-lfcc 0 27 0.098950 nan 156.316 0.298 80894
handcrafted-lfcc 0 28 0.083603 nan 133.057 0.298 79787
handcrafted-lfcc 0 29 0.072830 nan 166.839 0.339 94473
handcrafted-lfcc 0 30 0.066097 nan 131.309 0.356 98288
handcrafted-lfcc 0 31 0.060275 nan 161.389 0.340 96450
handcrafted-lfcc 0 32 0.057814 nan 139.262 0.337 94278
handcrafted-lfcc 0 33 0.057029 nan 139.906 0.261 76919
handcrafted-lfcc 0 34 0.050646 nan 127.891 0.318 90019
handcrafted-lfcc 0 35 0.046248 nan 131.285 0.339 94978
handcrafted-lfcc 0 36 0.041098 nan 139.648 0.354 101012
handcrafted-lfcc 0 37 0.037886 nan 149.049 0.338 97121
handcrafted-lfcc 0 38 0.035280 nan 276.922 0.284 77131
handcrafted-lfcc 0 39 0.033698 nan 134.883 0.411 119234
handcrafted-lfcc 0 40 0.031098 nan 136.776 0.328 93723
handcrafted-lfcc 0 41 0.030913 nan 132.868 0.282 74533
handcrafted-lfcc 0 42 0.029353 nan 138.177 0.364 100971
handcrafted-lfcc 0 43 0.027973 nan 132.653 0.318 84712
handcrafted-lfcc 0 44 0.028245 nan 128.703 0.435 121164
handcrafted-lfcc 0 45 0.027329 nan 132.553 0.360 97906
handcrafted-lfcc 0 46 0.024349 nan 136.885 0.340 91964
handcrafted-lfcc 0 47 0.022038 nan 130.667 0.370 105535
handcrafted-lfcc 0 48 0.020034 nan 137.330 0.287 82509
handcrafted-lfcc 0 49 0.019074 nan 135.878 0.315 87199
handcrafted-lfcc 0 50 0.018874 nan 172.132 0.414 117132
handcrafted-lfcc 1 1 2.257619 nan 51.539 0.195 75436
handcrafted-lfcc 1 2 1.148041 nan 74.281 0.210 79021
handcrafted-lfcc 1 3 0.610615 nan 78.693 0.193 69532
handcrafted-lfcc 1 4 0.377371 nan 57.849 0.238 83013
handcrafted-lfcc 1 5 0.265429 nan 55.743 0.257 86711
handcrafted-lfcc 1 6 0.194038 nan 47.869 0.268 85842
handcrafted-lfcc 1 7 0.154428 nan 54.966 0.278 87564
handcrafted-lfcc 1 8 0.116978 nan 54.692 0.275 88130
handcrafted-lfcc 1 9 0.099009 nan 55.465 0.252 80268
handcrafted-lfcc 1 10 0.084582 nan 48.574 0.297 93489
handcrafted-lfcc 1 11 0.069712 nan 65.555 0.296 90980
handcrafted-lfcc 1 12 0.058570 nan 66.472 0.279 87459
handcrafted-lfcc 1 13 0.050319 nan 118.086 0.289 87580
handcrafted-lfcc 1 14 0.041947 nan 57.176 0.297 92208
handcrafted-lfcc 1 15 0.037658 nan 48.857 0.289 87657
