feature_set fold epoch train_loss val_loss epoch_ms spike_rate sops
handcrafted-lfcc-fused-late 0 1 2.143341 4.989732 337.717 0.332 127488
handcrafted-lfcc-fused-late 0 2 1.365167 6.811375 348.995 0.371 130446
handcrafted-lfcc-fused-late 0 3 1.312949 7.366784 340.841 0.379 131175
handcrafted-lfcc-fused-late 0 4 1.266160 7.776263 337.935 0.388 130692
handcrafted-lfcc-fused-late 0 5 1.213977 8.053760 335.642 0.383 130990
handcrafted-lfcc-fused-late 0 6 1.222508 8.054135 328.841 0.382 128920
handcrafted-lfcc-fused-late 0 7 1.190318 8.232758 339.125 0.375 129139
handcrafted-lfcc-fused-late 0 8 1.185449 8.417667 320.444 0.376 127994
handcrafted-lfcc-fused-late 0 9 1.174003 8.525509 317.786 0.381 129261
handcrafted-lfcc-fused-late 0 10 1.184181 8.647663 305.352 0.375 129939
handcrafted-lfcc-fused-late 0 11 1.177954 8.880688 295.131 0.377 128849
handcrafted-lfcc-fused-late 1 1 2.090826 5.764287 324.042 0.345 127281
handcrafted-lfcc-fused-late 1 2 1.409420 7.377501 324.680 0.375 129929
handcrafted-lfcc-fused-late 1 3 1.336639 8.377538 319.583 0.386 129801
handcrafted-lfcc-fused-late 1 4 1.309317 8.726587 322.143 0.389 129351
handcrafted-lfcc-fused-late 1 5 1.273841 8.950377 321.035 0.389 129160
handcrafted-lfcc-fused-late 1 6 1.272936 9.099523 326.615 0.390 129200
handcrafted-lfcc-fused-late 1 7 1.248245 9.291374 321.601 0.386 128957
handcrafted-lfcc-fused-late 1 8 1.237189 9.246325 324.349 0.384 129053
handcrafted-lfcc-fused-late 1 9 1.231615 9.430943 318.839 0.389 129941
handcrafted-lfcc-fused-late 1 10 1.236593 9.614007 318.724 0.389 129575
handcrafted-lfcc-fused-late 1 11 1.222628 9.532346 282.714 0.384 128830
handcrafted-lfcc-fused-late 2 1 2.090826 4.379307 357.745 0.345 127281
handcrafted-lfcc-fused-late 2 2 1.409420 5.871699 320.755 0.375 129929
handcrafted-lfcc-fused-late 2 3 1.336639 6.929380 314.677 0.386 129801
handcrafted-lfcc-fused-late 2 4 1.309317 7.371546 319.553 0.389 129351
handcrafted-lfcc-fused-late 2 5 1.273841 7.735126 326.744 0.389 129160
handcrafted-lfcc-fused-late 2 6 1.272936 7.884967 308.576 0.390 129200
handcrafted-lfcc-fused-late 2 7 1.248245 8.152022 306.769 0.386 128957
handcrafted-lfcc-fused-late 2 8 1.237189 7.986605 303.001 0.384 129053
handcrafted-lfcc-fused-late 2 9 1.231615 8.255446 308.288 0.389 129941
handcrafted-lfcc-fused-late 2 10 1.236593 8.423532 300.760 0.389 129575
handcrafted-lfcc-fused-late 2 11 1.222628 8.420146 276.180 0.384 128830
handcrafted-lfcc-fused-late 3 1 1.829940 5.051919 282.552 0.335 127679
handcrafted-lfcc-fused-late 3 2 1.132065 6.997240 273.913 0.369 130028
handcrafted-lfcc-fused-late 3 3 1.071936 8.095771 275.291 0.384 130485
handcrafted-lfcc-fused-late 3 4 1.047542 8.480991 267.109 0.387 130663
handcrafted-lfcc-fused-late 3 5 1.032976 8.578922 265.806 0.390 131075
handcrafted-lfcc-fused-late 3 6 1.017695 8.736681 265.833 0.389 130578
handcrafted-lfcc-fused-late 3 7 1.008900 8.810330 261.084 0.388 129842
handcrafted-lfcc-fused-late 3 8 1.000033 8.959086 255.831 0.392 131189
handcrafted-lfcc-fused-late 3 9 1.028622 8.961508 265.719 0.389 130326
handcrafted-lfcc-fused-late 3 10 0.991513 9.133547 263.259 0.392 131003
handcrafted-lfcc-fused-late 3 11 0.988040 9.173075 246.769 0.390 129984
handcrafted-lfcc-fused-late 4 1 1.829940 4.984288 322.799 0.335 127679
handcrafted-lfcc-fused-late 4 2 1.132065 6.897496 265.630 0.369 130028
handcrafted-lfcc-fused-late 4 3 1.071936 7.818730 267.170 0.384 130485
handcrafted-lfcc-fused-late 4 4 1.047542 8.237616 265.258 0.387 130663
handcrafted-lfcc-fused-late 4 5 1.032976 8.380875 279.291 0.390 131075
handcrafted-lfcc-fused-late 4 6 1.017695 8.471347 265.111 0.389 130578
handcrafted-lfcc-fused-late 4 7 1.008900 8.561771 265.980 0.388 129842
handcrafted-lfcc-fused-late 4 8 1.000033 8.732090 270.555 0.392 131189
handcrafted-lfcc-fused-late 4 9 1.028622 8.721301 268.138 0.389 130326
handcrafted-lfcc-fused-late 4 10 0.991513 8.909172 248.739 0.392 131003
handcrafted-lfcc-fused-late 4 11 0.988040 8.981871 243.008 0.390 129984
