feature_set fold epoch train_loss val_loss epoch_ms spike_rate sops
handcrafted-lfcc-fused-late 0 1 1.789205 nan 109.091 0.211 75990
handcrafted-lfcc-fused-late 0 2 0.437638 nan 119.420 0.222 77408
handcrafted-lfcc-fused-late 0 3 0.181222 nan 145.060 0.268 88501
handcrafted-lfcc-fused-late 0 4 0.101414 nan 114.606 0.290 94478
handcrafted-lfcc-fused-late 0 5 0.069781 nan 103.511 0.279 88885
handcrafted-lfcc-fused-late 0 6 0.051500 nan 104.979 0.286 91124
handcrafted-lfcc-fused-late 0 7 0.037417 nan 102.428 0.287 90083
handcrafted-lfcc-fused-late 0 8 0.028415 nan 133.293 0.305 93680
handcrafted-lfcc-fused-late 0 9 0.022389 nan 128.603 0.296 90726
handcrafted-lfcc-fused-late 0 10 0.017989 nan 1225.082 0.298 93935
handcrafted-lfcc-fused-late 0 11 0.013630 nan 310.878 0.313 95471
handcrafted-lfcc-fused-late 0 12 0.011637 nan 389.804 0.294 90603
handcrafted-lfcc-fused-late 0 13 0.010206 nan 196.578 0.303 92242
handcrafted-lfcc-fused-late 0 14 0.008428 nan 244.982 0.319 96706
handcrafted-lfcc-fused-late 0 15 0.007571 nan 115.614 0.312 94390
handcrafted-lfcc-fused-late 0 16 0.006586 nan 140.709 0.296 89687
handcrafted-lfcc-fused-late 0 17 0.005670 nan 434.901 0.319 97217
handcrafted-lfcc-fused-late 0 18 0.005047 nan 186.924 0.319 96733
handcrafted-lfcc-fused-late 0 19 0.004482 nan 117.850 0.313 93522
handcrafted-lfcc-fused-late 0 20 0.004059 nan 117.134 0.334 100393
handcrafted-lfcc-fused-late 0 21 0.003686 nan 117.427 0.315 95203
handcrafted-lfcc-fused-late 0 22 0.003365 nan 124.515 0.330 98668
handcrafted-lfcc-fused-late 0 23 0.003122 nan 121.188 0.330 98142
handcrafted-lfcc-fused-late 0 24 0.002926 nan 114.727 0.323 96709
handcrafted-lfcc-fused-late 0 25 0.002685 nan 119.282 0.315 94566
handcrafted-lfcc-fused-late 0 26 0.002514 nan 116.302 0.311 92083
handcrafted-lfcc-fused-late 0 27 0.002368 nan 123.797 0.322 94157
handcrafted-lfcc-fused-late 0 28 0.002225 nan 145.079 0.324 96177
handcrafted-lfcc-fused-late 0 29 0.002032 nan 151.421 0.319 95711
handcrafted-lfcc-fused-late 0 30 0.001918 nan 161.045 0.320 95111
handcrafted-lfcc-fused-late 0 31 0.001829 nan 265.222 0.315 94538
handcrafted-lfcc-fused-late 0 32 0.001746 nan 124.902 0.338 99653
handcrafted-lfcc-fused-late 0 33 0.001645 nan 113.938 0.335 99682
handcrafted-lfcc-fused-late 0 34 0.001572 nan 118.101 0.333 99430
handcrafted-lfcc-fused-late 0 35 0.001454 nan 123.539 0.325 95785
handcrafted-lfcc-fused-late 0 36 0.001374 nan 117.902 0.332 97831
handcrafted-lfcc-fused-late 0 37 0.001313 nan 124.229 0.342 100706
handcrafted-lfcc-fused-late 0 38 0.001248 nan 115.939 0.331 97656
handcrafted-lfcc-fused-late 0 39 0.001170 nan 177.516 0.338 98261
handcrafted-lfcc-fused-late 0 40 0.001116 nan 193.587 0.329 96713
handcrafted-lfcc-fused-late 0 41 0.001067 nan 191.407 0.325 95855
handcrafted-lfcc-fused-late 0 42 0.001027 nan 538.817 0.326 95225
handcrafted-lfcc-fused-late 0 43 0.000988 nan 162.807 0.335 97662
handcrafted-lfcc-fused-late 0 44 0.000961 nan 126.169 0.342 100054
handcrafted-lfcc-fused-late 0 45 0.000932 nan 285.852 0.344 102907
handcrafted-lfcc-fused-late 0 46 0.000889 nan 354.760 0.321 93221
handcrafted-lfcc-fused-late 0 47 0.000845 nan 242.449 0.334 97170
handcrafted-lfcc-fused-late 0 48 0.000812 nan 188.941 0.341 99056
handcrafted-lfcc-fused-late 0 49 0.000779 nan 137.962 0.328 94876
handcrafted-lfcc-fused-late 0 50 0.000738 nan 157.123 0.350 101062
handcrafted-lfcc-fused-late 1 1 1.783069 nan 129.564 0.193 70090
handcrafted-lfcc-fused-late 1 2 0.501697 nan 115.559 0.240 81508
handcrafted-lfcc-fused-late 1 3 0.180270 nan 123.315 0.274 89082
handcrafted-lfcc-fused-late 1 4 0.120609 nan 129.066 0.266 85224
handcrafted-lfcc-fused-late 1 5 0.079517 nan 151.674 0.290 89985
handcrafted-lfcc-fused-late 1 6 0.057236 nan 138.010 0.299 92713
handcrafted-lfcc-fused-late 1 7 0.042681 nan 126.228 0.291 89413
handcrafted-lfcc-fused-late 1 8 0.032020 nan 133.329 0.317 96526
handcrafted-lfcc-fused-late 1 9 0.023480 nan 105.736 0.320 96819
handcrafted-lfcc-fused-late 1 10 0.018565 nan 103.609 0.307 93178
handcrafted-lfcc-fused-late 1 11 0.015335 nan 114.786 0.316 95584
handcrafted-lfcc-fused-late 1 12 0.012056 nan 132.059 0.325 96801
handcrafted-lfcc-fused-late 1 13 0.010242 nan 120.218 0.315 94933
handcrafted-lfcc-fused-late 1 14 0.008741 nan 210.508 0.325 97962
handcrafted-lfcc-fused-late 1 15 0.007707 nan 201.055 0.326 97056
handcrafted-lfcc-fused-late 1 16 0.006622 nan 140.655 0.323 96517
handcrafted-lfcc-fused-late 1 17 0.005659 nan 98.877 0.321 95108
handcrafted-lfcc-fused-late 1 18 0.005133 nan 103.224 0.338 100464
handcrafted-lfcc-fused-late 1 19 0.004572 nan 118.179 0.321 93250
handcrafted-lfcc-fused-late 1 20 0.004183 nan 841.528 0.329 96602
handcrafted-lfcc-fused-late 1 21 0.003795 nan 145.131 0.332 97930
handcrafted-lfcc-fused-late 1 22 0.003388 nan 114.981 0.345 101435
