feature_set fold epoch train_loss val_loss epoch_ms spike_rate sops
handcrafted-lfcc 0 1 2.384484 nan 3263.609 0.331 130417
handcrafted-lfcc 0 2 1.792220 nan 4046.136 0.350 134672
handcrafted-lfcc 0 3 1.656321 nan 4694.780 0.358 134673
handcrafted-lfcc 0 4 1.581135 nan 826.229 0.369 137586
handcrafted-lfcc 0 5 1.512382 nan 844.283 0.365 136581
handcrafted-lfcc 0 6 1.471949 nan 961.731 0.364 134920
handcrafted-lfcc 0 7 1.482171 nan 986.479 0.373 137389
handcrafted-lfcc 0 8 1.375326 nan 1780.469 0.364 130046
handcrafted-lfcc 0 9 1.389126 nan 2454.021 0.364 134913
handcrafted-lfcc 0 10 1.326903 nan 2895.956 0.376 134333
handcrafted-lfcc 0 11 1.347373 nan 422.539 0.364 131319
handcrafted-lfcc 0 12 1.329303 nan 820.968 0.370 134489
handcrafted-lfcc 0 13 1.406416 nan 489.809 0.378 132174
handcrafted-lfcc 0 14 1.292756 nan 279.498 0.369 130388
handcrafted-lfcc 0 15 1.248903 nan 246.830 0.374 132605
handcrafted-lfcc 0 16 1.265419 nan 260.920 0.376 132088
handcrafted-lfcc 0 17 1.221330 nan 254.836 0.370 129954
handcrafted-lfcc 0 18 1.226650 nan 258.201 0.380 132215
handcrafted-lfcc 0 19 1.178402 nan 356.691 0.360 129298
handcrafted-lfcc 0 20 1.146594 nan 228.316 0.397 136810
handcrafted-lfcc 0 21 1.218575 nan 243.720 0.399 138274
handcrafted-lfcc 0 22 1.270495 nan 312.419 0.374 133464
handcrafted-lfcc 0 23 1.195436 nan 233.275 0.398 138904
handcrafted-lfcc 0 24 1.127696 nan 216.816 0.376 131975
handcrafted-lfcc 0 25 1.116001 nan 237.383 0.385 133046
handcrafted-lfcc 0 26 1.126574 nan 222.753 0.373 129641
handcrafted-lfcc 0 27 1.093637 nan 227.294 0.368 126734
handcrafted-lfcc 0 28 1.056382 nan 612.618 0.358 125087
handcrafted-lfcc 0 29 1.026215 nan 494.801 0.354 121442
handcrafted-lfcc 0 30 1.071099 nan 343.157 0.355 122549
handcrafted-lfcc 0 31 1.072236 nan 341.714 0.392 133086
handcrafted-lfcc 0 32 0.972621 nan 232.591 0.390 134009
handcrafted-lfcc 0 33 0.926497 nan 226.926 0.380 129292
handcrafted-lfcc 0 34 0.983608 nan 328.411 0.372 127475
handcrafted-lfcc 0 35 0.952398 nan 228.399 0.376 130597
handcrafted-lfcc 0 36 0.932327 nan 289.085 0.353 123390
handcrafted-lfcc 0 37 1.036108 nan 259.669 0.377 130299
handcrafted-lfcc 0 38 0.998209 nan 302.469 0.347 126604
handcrafted-lfcc 0 39 1.041392 nan 251.101 0.344 124579
handcrafted-lfcc 0 40 0.969662 nan 457.075 0.376 132363
handcrafted-lfcc 0 41 0.893383 nan 432.683 0.366 128746
handcrafted-lfcc 0 42 0.862084 nan 335.414 0.380 129145
handcrafted-lfcc 0 43 0.931540 nan 614.535 0.366 127936
handcrafted-lfcc 0 44 0.884442 nan 703.980 0.359 123953
handcrafted-lfcc 0 45 0.861787 nan 425.342 0.359 123305
handcrafted-lfcc 0 46 0.780741 nan 850.375 0.372 129242
handcrafted-lfcc 0 47 0.774745 nan 687.506 0.370 126425
handcrafted-lfcc 0 48 0.727265 nan 442.417 0.380 130147
handcrafted-lfcc 0 49 0.874209 nan 604.778 0.411 135491
handcrafted-lfcc 0 50 0.761691 nan 1235.884 0.361 124811
handcrafted-lfcc 1 1 2.618527 nan 250.702 0.298 118789
handcrafted-lfcc 1 2 1.414805 nan 413.089 0.311 120579
handcrafted-lfcc 1 3 0.936614 nan 730.356 0.334 122002
handcrafted-lfcc 1 4 0.776105 nan 185.258 0.352 126232
handcrafted-lfcc 1 5 0.672383 nan 369.447 0.359 127289
handcrafted-lfcc 1 6 0.647024 nan 1595.638 0.367 128993
handcrafted-lfcc 1 7 0.613015 nan 5951.339 0.369 130269
handcrafted-lfcc 1 8 0.599610 nan 1982.723 0.372 128971
handcrafted-lfcc 1 9 0.571671 nan 1420.820 0.367 128021
handcrafted-lfcc 1 10 0.533189 nan 7186.974 0.378 129882
handcrafted-lfcc 1 11 0.503751 nan 8551.451 0.368 127473
handcrafted-lfcc 1 12 0.469812 nan 559.566 0.375 130106
handcrafted-lfcc 1 13 0.463825 nan 1438.497 0.352 123221
handcrafted-lfcc 1 14 0.415466 nan 574.970 0.362 126679
handcrafted-lfcc 1 15 0.439601 nan 820.469 0.381 131572
handcrafted-lfcc 1 16 0.461042 nan 467.004 0.371 128548
handcrafted-lfcc 1 17 0.480708 nan 781.289 0.373 128443
handcrafted-lfcc 1 18 0.419468 nan 200.640 0.375 129017
handcrafted-lfcc 1 19 0.395559 nan 274.578 0.376 129670
handcrafted-lfcc 1 20 0.406476 nan 470.907 0.388 132852
handcrafted-lfcc 1 21 0.371484 nan 195.806 0.361 125528
handcrafted-lfcc 1 22 0.396896 nan 214.730 0.373 126944
handcrafted-lfcc 1 23 0.310360 nan 374.067 0.371 127912
handcrafted-lfcc 1 24 0.335137 nan 315.586 0.385 130351
handcrafted-lfcc 1 25 0.380583 nan 373.675 0.381 129222
handcrafted-lfcc 1 26 0.361018 nan 194.473 0.373 128485
handcrafted-lfcc 1 27 0.326497 nan 200.244 0.372 127237
handcrafted-lfcc 1 28 0.296436 nan 172.959 0.376 127878
handcrafted-lfcc 1 29 0.267433 nan 841.775 0.390 131388
handcrafted-lfcc 1 30 0.269847 nan 269.511 0.377 128202
handcrafted-lfcc 1 31 0.266435 nan 777.561 0.377 127069
handcrafted-lfcc 1 32 0.270128 nan 396.631 0.373 126024
handcrafted-lfcc 1 33 0.241028 nan 503.958 0.364 122834
handcrafted-lfcc 1 34 0.274001 nan 292.649 0.386 128392
handcrafted-lfcc 1 35 0.240896 nan 425.616 0.376 126283
handcrafted-lfcc 1 36 0.210700 nan 403.406 0.386 128237
handcrafted-lfcc 1 37 0.219220 nan 318.612 0.374 125732
handcrafted-lfcc 1 38 0.206920 nan 911.363 0.377 127609
handcrafted-lfcc 1 39 0.206540 nan 1906.005 0.370 125121
handcrafted-lfcc 1 40 0.309862 nan 372.588 0.386 128101
handcrafted-lfcc 1 41 0.232557 nan 561.789 0.390 129351
handcrafted-lfcc 1 42 0.232508 nan 299.478 0.378 126280
handcrafted-lfcc 1 43 0.208460 nan 416.173 0.377 126235
handcrafted-lfcc 1 44 0.192776 nan 483.879 0.380 126653
handcrafted-lfcc 1 45 0.210665 nan 597.338 0.397 130279
handcrafted-lfcc 1 46 0.192186 nan 299.806 0.380 126048
handcrafted-lfcc 1 47 0.210240 nan 201.854 0.378 126077
handcrafted-lfcc 1 48 0.197956 nan 267.402 0.389 127854
handcrafted-lfcc 1 49 0.200525 nan 304.363 0.390 128542
handcrafted-lfcc 1 50 0.193570 nan 366.873 0.385 126789
handcrafted-lfcc 2 1 2.618527 nan 556.470 0.298 118789
handcrafted-lfcc 2 2 1.414805 nan 246.808 0.311 120579
handcrafted-lfcc 2 3 0.936614 nan 191.815 0.334 122002
handcrafted-lfcc 2 4 0.776105 nan 420.635 0.352 126232
handcrafted-lfcc 2 5 0.672383 nan 337.027 0.359 127289
handcrafted-lfcc 2 6 0.647024 nan 433.182 0.367 128993
handcrafted-lfcc 2 7 0.613015 nan 594.407 0.369 130269
handcrafted-lfcc 2 8 0.599610 nan 304.246 0.372 128971
handcrafted-lfcc 2 9 0.571671 nan 191.063 0.367 128021
handcrafted-lfcc 2 10 0.533189 nan 309.467 0.378 129882
handcrafted-lfcc 2 11 0.503751 nan 314.372 0.368 127473
handcrafted-lfcc 2 12 0.469812 nan 1064.461 0.375 130106
handcrafted-lfcc 2 13 0.463825 nan 279.019 0.352 123221
handcrafted-lfcc 2 14 0.415466 nan 341.704 0.362 126679
handcrafted-lfcc 2 15 0.439601 nan 1064.755 0.381 131572
handcrafted-lfcc 2 16 0.461042 nan 224.145 0.371 128548
handcrafted-lfcc 2 17 0.480708 nan 536.662 0.373 128443
handcrafted-lfcc 2 18 0.419468 nan 131.937 0.375 129017
handcrafted-lfcc 2 19 0.395559 nan 132.379 0.376 129670
handcrafted-lfcc 2 20 0.406476 nan 125.007 0.388 132852
handcrafted-lfcc 2 21 0.371484 nan 150.230 0.361 125528
handcrafted-lfcc 2 22 0.396896 nan 121.802 0.373 126944
handcrafted-lfcc 2 23 0.310360 nan 140.786 0.371 127912
handcrafted-lfcc 2 24 0.335137 nan 131.542 0.385 130351
handcrafted-lfcc 2 25 0.380583 nan 122.732 0.381 129222
handcrafted-lfcc 2 26 0.361018 nan 115.266 0.373 128485
handcrafted-lfcc 2 27 0.326497 nan 127.406 0.372 127237
handcrafted-lfcc 2 28 0.296436 nan 158.274 0.376 127878
handcrafted-lfcc 2 29 0.267433 nan 145.923 0.390 131388
handcrafted-lfcc 2 30 0.269847 nan 149.744 0.377 128202
handcrafted-lfcc 2 31 0.266435 nan 126.038 0.377 127069
handcrafted-lfcc 2 32 0.270128 nan 142.073 0.373 126024
handcrafted-lfcc 2 33 0.241028 nan 124.678 0.364 122834
handcrafted-lfcc 2 34 0.274001 nan 132.722 0.386 128392
handcrafted-lfcc 2 35 0.240896 nan 178.510 0.376 126283
handcrafted-lfcc 2 36 0.210700 nan 141.635 0.386 128237
handcrafted-lfcc 2 37 0.219220 nan 140.271 0.374 125732
handcrafted-lfcc 2 38 0.206920 nan 121.945 0.377 127609
handcrafted-lfcc 2 39 0.206540 nan 139.339 0.370 125121
handcrafted-lfcc 2 40 0.309862 nan 169.403 0.386 128101
handcrafted-lfcc 2 41 0.232557 nan 135.353 0.390 129351
handcrafted-lfcc 2 42 0.232508 nan 139.060 0.378 126280
handcrafted-lfcc 2 43 0.208460 nan 142.994 0.377 126235
handcrafted-lfcc 2 44 0.192776 nan 111.087 0.380 126653
handcrafted-lfcc 2 45 0.210665 nan 113.037 0.397 130279
handcrafted-lfcc 2 46 0.192186 nan 127.408 0.380 126048
handcrafted-lfcc 2 47 0.210240 nan 127.286 0.378 126077
handcrafted-lfcc 2 48 0.197956 nan 120.320 0.389 127854
handcrafted-lfcc 2 49 0.200525 nan 112.514 0.390 128542
handcrafted-lfcc 2 50 0.193570 nan 117.298 0.385 126789
handcrafted-lfcc 3 1 2.618527 nan 110.706 0.298 118789
handcrafted-lfcc 3 2 1.414805 nan 147.363 0.311 120579
handcrafted-lfcc 3 3 0.936614 nan 112.045 0.334 122002
handcrafted-lfcc 3 4 0.776105 nan 123.029 0.352 126232
handcrafted-lfcc 3 5 0.672383 nan 119.302 0.359 127289
handcrafted-lfcc 3 6 0.647024 nan 114.747 0.367 128993
handcrafted-lfcc 3 7 0.613015 nan 122.357 0.369 130269
handcrafted-lfcc 3 8 0.599610 nan 110.492 0.372 128971
handcrafted-lfcc 3 9 0.571671 nan 117.378 0.367 128021
handcrafted-lfcc 3 10 0.533189 nan 315.815 0.378 129882
handcrafted-lfcc 3 11 0.503751 nan 140.307 0.368 127473
handcrafted-lfcc 3 12 0.469812 nan 139.314 0.375 130106
handcrafted-lfcc 3 13 0.463825 nan 117.566 0.352 123221
handcrafted-lfcc 3 14 0.415466 nan 120.926 0.362 126679
handcrafted-lfcc 3 15 0.439601 nan 121.781 0.381 131572
handcrafted-lfcc 3 16 0.461042 nan 126.345 0.371 128548
handcrafted-lfcc 3 17 0.480708 nan 153.016 0.373 128443
handcrafted-lfcc 3 18 0.419468 nan 116.998 0.375 129017
handcrafted-lfcc 3 19 0.395559 nan 127.555 0.376 129670
handcrafted-lfcc 3 20 0.406476 nan 109.528 0.388 132852
handcrafted-lfcc 3 21 0.371484 nan 114.029 0.361 125528
handcrafted-lfcc 3 22 0.396896 nan 118.726 0.373 126944
handcrafted-lfcc 3 23 0.310360 nan 110.532 0.371 127912
handcrafted-lfcc 3 24 0.335137 nan 109.549 0.385 130351
handcrafted-lfcc 3 25 0.380583 nan 161.779 0.381 129222
handcrafted-lfcc 3 26 0.361018 nan 128.954 0.373 128485
handcrafted-lfcc 3 27 0.326497 nan 129.930 0.372 127237
handcrafted-lfcc 3 28 0.296436 nan 134.157 0.376 127878
handcrafted-lfcc 3 29 0.267433 nan 120.347 0.390 131388
handcrafted-lfcc 3 30 0.269847 nan 144.181 0.377 128202
handcrafted-lfcc 3 31 0.266435 nan 135.648 0.377 127069
handcrafted-lfcc 3 32 0.270128 nan 131.410 0.373 126024
handcrafted-lfcc 3 33 0.241028 nan 123.800 0.364 122834
handcrafted-lfcc 3 34 0.274001 nan 126.647 0.386 128392
handcrafted-lfcc 3 35 0.240896 nan 120.301 0.376 126283
handcrafted-lfcc 3 36 0.210700 nan 119.407 0.386 128237
handcrafted-lfcc 3 37 0.219220 nan 120.090 0.374 125732
handcrafted-lfcc 3 38 0.206920 nan 122.634 0.377 127609
handcrafted-lfcc 3 39 0.206540 nan 123.587 0.370 125121
handcrafted-lfcc 3 40 0.309862 nan 129.655 0.386 128101
handcrafted-lfcc 3 41 0.232557 nan 161.228 0.390 129351
handcrafted-lfcc 3 42 0.232508 nan 122.230 0.378 126280
handcrafted-lfcc 3 43 0.208460 nan 122.812 0.377 126235
handcrafted-lfcc 3 44 0.192776 nan 117.751 0.380 126653
