feature_set fold epoch train_loss val_loss epoch_ms spike_rate sops
handcrafted-lfcc 0 1 2.114953 nan 400.923 0.196 70889
handcrafted-lfcc 0 2 1.068235 nan 371.125 0.235 78527
handcrafted-lfcc 0 3 0.657679 nan 364.741 0.252 78292
handcrafted-lfcc 0 4 0.452973 nan 420.921 0.270 81657
handcrafted-lfcc 0 5 0.345416 nan 376.101 0.281 82237
handcrafted-lfcc 0 6 0.267947 nan 389.680 0.290 84603
handcrafted-lfcc 0 7 0.214156 nan 412.802 0.307 88980
handcrafted-lfcc 0 8 0.172938 nan 444.129 0.304 86162
handcrafted-lfcc 0 9 0.144361 nan 403.100 0.294 81943
handcrafted-lfcc 0 10 0.119737 nan 393.271 0.325 92020
handcrafted-lfcc 0 11 0.095897 nan 387.228 0.331 93222
handcrafted-lfcc 0 12 0.079798 nan 435.526 0.326 90276
handcrafted-lfcc 0 13 0.068779 nan 410.975 0.318 87597
handcrafted-lfcc 0 14 0.060155 nan 409.379 0.322 89365
handcrafted-lfcc 0 15 0.048709 nan 410.699 0.326 87799
handcrafted-lfcc 0 16 0.045746 nan 412.162 0.313 83641
handcrafted-lfcc 0 17 0.039527 nan 387.723 0.338 91621
handcrafted-lfcc 0 18 0.031477 nan 381.350 0.337 90895
handcrafted-lfcc 0 19 0.029003 nan 419.414 0.340 92506
handcrafted-lfcc 0 20 0.025561 nan 389.643 0.346 92572
handcrafted-lfcc 0 21 0.022967 nan 388.419 0.331 88468
handcrafted-lfcc 0 22 0.020518 nan 410.534 0.342 91020
handcrafted-lfcc 0 23 0.018856 nan 439.452 0.329 88464
handcrafted-lfcc 0 24 0.017181 nan 406.178 0.353 95434
handcrafted-lfcc 0 25 0.015545 nan 405.190 0.358 95945
handcrafted-lfcc 0 26 0.014260 nan 406.142 0.344 93180
handcrafted-lfcc 0 27 0.012615 nan 412.137 0.351 94982
handcrafted-lfcc 0 28 0.012092 nan 400.896 0.348 92439
