feature_set,classifier,text_mode,fold,accuracy,f1,precision,recall,specificity,eer,auc,train_ms,infer_ms,model_path
handcrafted-lfcc-fused-late,dsnn,dependent,0,nan,nan,nan,nan,nan,0.694139,0.756803,15404.921,10.487,results/thesis/phase01/models/e05_p01_dsnn_fused_late_dep_flat_raw_rep1/handcrafted-lfcc-fused-late/fold_0.bin
handcrafted-lfcc-fused-late,dsnn,dependent,1,nan,nan,nan,nan,nan,0.636364,0.578259,11801.462,10.352,results/thesis/phase01/models/e05_p01_dsnn_fused_late_dep_flat_raw_rep1/handcrafted-lfcc-fused-late/fold_1.bin
handcrafted-lfcc-fused-late,dsnn,dependent,2,nan,nan,nan,nan,nan,0.272776,0.583118,11822.512,9.430,results/thesis/phase01/models/e05_p01_dsnn_fused_late_dep_flat_raw_rep1/handcrafted-lfcc-fused-late/fold_2.bin
handcrafted-lfcc-fused-late,dsnn,dependent,3,nan,nan,nan,nan,nan,0.533734,0.555211,12681.937,8.940,results/thesis/phase01/models/e05_p01_dsnn_fused_late_dep_flat_raw_rep1/handcrafted-lfcc-fused-late/fold_3.bin
handcrafted-lfcc-fused-late,dsnn,dependent,4,nan,nan,nan,nan,nan,0.560976,0.564656,18596.241,9.557,results/thesis/phase01/models/e05_p01_dsnn_fused_late_dep_flat_raw_rep1/handcrafted-lfcc-fused-late/fold_4.bin
