Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
113	:	1776057666.191	   182.872	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_153_lr0.0005_bs8_hs64_ls32_mae.json
116	:	1776057695.389	   166.766	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_156_lr0.0005_bs8_hs128_ls16_mse.json
115	:	1776057683.730	   181.270	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_155_lr0.0005_bs8_hs64_ls64_mae.json
118	:	1776057724.543	   163.809	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_158_lr0.0005_bs8_hs128_ls32_mse.json
117	:	1776057722.151	   174.789	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_157_lr0.0005_bs8_hs128_ls16_mae.json
119	:	1776057730.111	   174.690	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_159_lr0.0005_bs8_hs128_ls32_mae.json
120	:	1776057762.825	   161.473	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_160_lr0.0005_bs8_hs128_ls64_mse.json
121	:	1776057767.882	   173.541	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_161_lr0.0005_bs8_hs128_ls64_mae.json
122	:	1776057771.435	   192.486	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_162_lr0.0005_bs16_hs32_ls16_mse.json
124	:	1776057812.420	   196.378	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_164_lr0.0005_bs16_hs32_ls32_mse.json
123	:	1776057804.400	   221.056	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_163_lr0.0005_bs16_hs32_ls16_mae.json
126	:	1776057849.074	   196.904	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_166_lr0.0005_bs16_hs32_ls64_mse.json
125	:	1776057838.608	   225.078	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_165_lr0.0005_bs16_hs32_ls32_mae.json
128	:	1776057865.014	   199.495	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_168_lr0.0005_bs16_hs64_ls16_mse.json
127	:	1776057862.170	   222.276	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_167_lr0.0005_bs16_hs32_ls64_mae.json
130	:	1776057896.962	   198.840	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_170_lr0.0005_bs16_hs64_ls32_mse.json
129	:	1776057888.359	   220.440	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_169_lr0.0005_bs16_hs64_ls16_mae.json
132	:	1776057924.317	   195.991	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_172_lr0.0005_bs16_hs64_ls64_mse.json
131	:	1776057904.810	   221.738	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_171_lr0.0005_bs16_hs64_ls32_mae.json
134	:	1776057963.940	   198.981	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_174_lr0.0005_bs16_hs128_ls16_mse.json
133	:	1776057941.437	   227.480	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_173_lr0.0005_bs16_hs64_ls64_mae.json
136	:	1776058025.476	   197.882	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_176_lr0.0005_bs16_hs128_ls32_mse.json
135	:	1776058008.824	   223.451	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_175_lr0.0005_bs16_hs128_ls16_mae.json
138	:	1776058063.702	   194.300	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_178_lr0.0005_bs16_hs128_ls64_mse.json
137	:	1776058045.983	   223.049	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_177_lr0.0005_bs16_hs128_ls32_mae.json
139	:	1776058064.524	   217.661	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_179_lr0.0005_bs16_hs128_ls64_mae.json
140	:	1776058084.465	   270.830	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_180_lr0.0005_bs32_hs32_ls16_mse.json
142	:	1776058108.809	   268.503	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_182_lr0.0005_bs32_hs32_ls32_mse.json
144	:	1776058126.562	   269.519	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_184_lr0.0005_bs32_hs32_ls64_mse.json
141	:	1776058095.811	   324.252	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_181_lr0.0005_bs32_hs32_ls16_mae.json
146	:	1776058168.927	   262.799	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_186_lr0.0005_bs32_hs64_ls16_mse.json
143	:	1776058120.326	   321.654	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_183_lr0.0005_bs32_hs32_ls32_mae.json
145	:	1776058162.938	   323.446	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_185_lr0.0005_bs32_hs32_ls64_mae.json
148	:	1776058232.283	   267.128	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_188_lr0.0005_bs32_hs64_ls32_mse.json
150	:	1776058269.043	   262.196	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_190_lr0.0005_bs32_hs64_ls64_mse.json
147	:	1776058223.379	   319.832	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_187_lr0.0005_bs32_hs64_ls16_mae.json
149	:	1776058258.010	   323.483	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_189_lr0.0005_bs32_hs64_ls32_mae.json
151	:	1776058282.198	   314.911	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_191_lr0.0005_bs32_hs64_ls64_mae.json
152	:	1776058355.314	   265.213	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_192_lr0.0005_bs32_hs128_ls16_mse.json
154	:	1776058396.099	   267.618	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_194_lr0.0005_bs32_hs128_ls32_mse.json
156	:	1776058431.736	   267.804	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_196_lr0.0005_bs32_hs128_ls64_mse.json
153	:	1776058377.327	   322.938	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_193_lr0.0005_bs32_hs128_ls16_mae.json
155	:	1776058420.086	   319.143	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_195_lr0.0005_bs32_hs128_ls32_mae.json
158	:	1776058486.390	   262.626	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_198_lr0.0005_bs64_hs32_ls16_mse.json
157	:	1776058441.991	   318.762	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_197_lr0.0005_bs32_hs128_ls64_mae.json
160	:	1776058531.252	   265.039	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_200_lr0.0005_bs64_hs32_ls32_mse.json
159	:	1776058499.418	   316.980	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_199_lr0.0005_bs64_hs32_ls16_mae.json
162	:	1776058581.512	   266.336	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_202_lr0.0005_bs64_hs32_ls64_mse.json
161	:	1776058543.223	   316.981	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_201_lr0.0005_bs64_hs32_ls32_mae.json
164	:	1776058620.542	   266.991	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_204_lr0.0005_bs64_hs64_ls16_mse.json
163	:	1776058597.126	   320.906	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_203_lr0.0005_bs64_hs32_ls64_mae.json
166	:	1776058699.553	   261.318	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_206_lr0.0005_bs64_hs64_ls32_mse.json
165	:	1776058663.731	   322.640	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_205_lr0.0005_bs64_hs64_ls16_mae.json
168	:	1776058739.246	   269.217	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_208_lr0.0005_bs64_hs64_ls64_mse.json
167	:	1776058700.277	   319.370	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_207_lr0.0005_bs64_hs64_ls32_mae.json
170	:	1776058760.769	   262.029	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_210_lr0.0005_bs64_hs128_ls16_mse.json
169	:	1776058749.033	   320.382	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_209_lr0.0005_bs64_hs64_ls64_mae.json
176	:	1776058918.042	   156.500	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_216_lr0.0010_bs8_hs32_ls16_mse.json
172	:	1776058816.413	   265.916	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_212_lr0.0005_bs64_hs128_ls32_mse.json
171	:	1776058796.306	   326.407	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_211_lr0.0005_bs64_hs128_ls16_mae.json
174	:	1776058860.219	   265.389	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_214_lr0.0005_bs64_hs128_ls64_mse.json
177	:	1776058960.884	   168.612	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_217_lr0.0010_bs8_hs32_ls16_mae.json
178	:	1776058986.379	   159.534	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_218_lr0.0010_bs8_hs32_ls32_mse.json
173	:	1776058847.858	   320.569	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_213_lr0.0005_bs64_hs128_ls32_mae.json
179	:	1776059008.471	   170.203	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_219_lr0.0010_bs8_hs32_ls32_mae.json
180	:	1776059019.661	   161.509	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_220_lr0.0010_bs8_hs32_ls64_mse.json
181	:	1776059022.813	   172.863	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_221_lr0.0010_bs8_hs32_ls64_mae.json
175	:	1776058887.547	   318.947	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_215_lr0.0005_bs64_hs128_ls64_mae.json
182	:	1776059069.430	   157.381	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_222_lr0.0010_bs8_hs64_ls16_mse.json
184	:	1776059082.347	   160.644	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_224_lr0.0010_bs8_hs64_ls32_mse.json
183	:	1776059074.559	   171.273	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_223_lr0.0010_bs8_hs64_ls16_mae.json
186	:	1776059125.619	   159.983	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_226_lr0.0010_bs8_hs64_ls64_mse.json
185	:	1776059122.726	   172.119	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_225_lr0.0010_bs8_hs64_ls32_mae.json
188	:	1776059145.927	   155.237	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_228_lr0.0010_bs8_hs128_ls16_mse.json
187	:	1776059129.510	   174.538	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_227_lr0.0010_bs8_hs64_ls64_mae.json
190	:	1776059178.691	   159.760	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_230_lr0.0010_bs8_hs128_ls32_mse.json
189	:	1776059168.443	   175.970	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_229_lr0.0010_bs8_hs128_ls16_mae.json
191	:	1776059181.184	   171.289	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_231_lr0.0010_bs8_hs128_ls32_mae.json
192	:	1776059195.699	   159.646	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_232_lr0.0010_bs8_hs128_ls64_mse.json
193	:	1776059206.503	   171.342	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_233_lr0.0010_bs8_hs128_ls64_mae.json
194	:	1776059226.830	   193.423	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_234_lr0.0010_bs16_hs32_ls16_mse.json
196	:	1776059245.844	   195.313	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_236_lr0.0010_bs16_hs32_ls32_mse.json
195	:	1776059243.004	   220.361	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_235_lr0.0010_bs16_hs32_ls16_mae.json
198	:	1776059294.859	   196.828	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_238_lr0.0010_bs16_hs32_ls64_mse.json
200	:	1776059304.066	   190.384	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_240_lr0.0010_bs16_hs64_ls16_mse.json
197	:	1776059285.625	   221.621	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_237_lr0.0010_bs16_hs32_ls32_mae.json
199	:	1776059301.188	   218.016	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_239_lr0.0010_bs16_hs32_ls64_mae.json
202	:	1776059344.426	   193.042	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_242_lr0.0010_bs16_hs64_ls32_mse.json
204	:	1776059355.354	   196.654	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_244_lr0.0010_bs16_hs64_ls64_mse.json
201	:	1776059338.469	   221.242	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_241_lr0.0010_bs16_hs64_ls16_mae.json
203	:	1776059352.486	   218.753	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_243_lr0.0010_bs16_hs64_ls32_mae.json
205	:	1776059377.862	   218.239	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_245_lr0.0010_bs16_hs64_ls64_mae.json
206	:	1776059420.268	   193.547	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_246_lr0.0010_bs16_hs128_ls16_mse.json
208	:	1776059463.378	   192.777	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_248_lr0.0010_bs16_hs128_ls32_mse.json
207	:	1776059441.177	   218.586	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_247_lr0.0010_bs16_hs128_ls16_mae.json
210	:	1776059494.460	   193.276	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_250_lr0.0010_bs16_hs128_ls64_mse.json
209	:	1776059491.712	   217.769	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_249_lr0.0010_bs16_hs128_ls32_mae.json
211	:	1776059507.264	   220.443	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_251_lr0.0010_bs16_hs128_ls64_mae.json
212	:	1776059519.218	   270.528	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_252_lr0.0010_bs32_hs32_ls16_mse.json
214	:	1776059552.023	   265.660	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_254_lr0.0010_bs32_hs32_ls32_mse.json
216	:	1776059571.263	   269.795	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_256_lr0.0010_bs32_hs32_ls64_mse.json
213	:	1776059537.490	   318.879	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_253_lr0.0010_bs32_hs32_ls16_mae.json
218	:	1776059613.828	   263.258	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_258_lr0.0010_bs32_hs64_ls16_mse.json
215	:	1776059559.729	   318.149	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_255_lr0.0010_bs32_hs32_ls32_mae.json
217	:	1776059596.124	   319.189	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_257_lr0.0010_bs32_hs32_ls64_mae.json
220	:	1776059659.780	   267.847	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_260_lr0.0010_bs32_hs64_ls32_mse.json
219	:	1776059656.171	   320.056	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_259_lr0.0010_bs32_hs64_ls16_mae.json
222	:	1776059709.497	   269.542	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_262_lr0.0010_bs32_hs64_ls64_mse.json
221	:	1776059687.744	   319.042	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_261_lr0.0010_bs32_hs64_ls32_mae.json
223	:	1776059727.718	   316.590	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_263_lr0.0010_bs32_hs64_ls64_mae.json
224	:	1776059789.762	   266.980	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_264_lr0.0010_bs32_hs128_ls16_mse.json
226	:	1776059841.072	   265.096	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_266_lr0.0010_bs32_hs128_ls32_mse.json
225	:	1776059817.724	   319.897	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_265_lr0.0010_bs32_hs128_ls16_mae.json
228	:	1776059877.100	   265.776	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_268_lr0.0010_bs32_hs128_ls64_mse.json
